expense_id,user_id,category,amount,currency,description,date,location,tags
exp1258,user_008,SHOPPING,41.67,USD,Shopping in Arts District,2024-06-11,Arts District,shopping
exp1259,user_009,NIGHTLIFE,26.04,USD,Bar/Club in Midtown,2024-06-12,Midtown,nightlife
exp1260,user_010,FOOD,60.95,USD,Street food in Midtown,2024-06-13,Midtown,meal
exp1261,user_011,FOOD,64.61,USD,Street food in Beach Area,2024-06-14,Beach Area,meal
exp1262,user_012,SHOPPING,30.43,USD,Shopping in Old Town,2024-06-15,Old Town,shopping
exp1263,user_013,ENTERTAINMENT,49.11,USD,Concert/Movie/Show in Midtown,2024-06-16,Midtown,entertainment
exp1264,user_014,FOOD,69.74,USD,Lunch at restaurant in Uptown,2024-06-17,Uptown,meal
exp1265,user_015,NIGHTLIFE,36.34,USD,Bar/Club in Old Town,2024-06-18,Old Town,nightlife
exp1266,user_016,TRANSPORT,8.54,USD,Taxi/Bus/Train rides in Harbor,2024-06-19,Harbor,travel
exp1267,user_017,NIGHTLIFE,87.76,USD,Bar/Club in Downtown,2024-06-20,Downtown,nightlife
exp1268,user_018,TRANSPORT,68.9,USD,Taxi/Bus/Train rides in Downtown,2024-06-21,Downtown,travel
exp1269,user_019,DINING,73.01,USD,Dining experience in Chinatown,2024-06-22,Chinatown,meal
exp1270,user_020,TRANSPORT,66.97,USD,Taxi/Bus/Train rides in Beach Area,2024-06-23,Beach Area,travel
exp1271,user_021,ENTERTAINMENT,138.99,USD,Concert/Movie/Show in Downtown,2024-06-24,Downtown,entertainment
exp1272,user_022,FOOD,9.78,USD,Coffee break in Uptown,2024-06-25,Uptown,meal
exp1273,user_023,TRANSPORT,76.6,USD,Taxi/Bus/Train rides in Old Town,2024-06-26,Old Town,travel
exp1274,user_024,DINING,50.56,USD,Dining experience in Beach Area,2024-06-27,Beach Area,meal
exp1275,user_025,ENTERTAINMENT,66.28,USD,Concert/Movie/Show in Harbor,2024-06-28,Harbor,entertainment
exp1276,user_026,DINING,43.96,USD,Dining experience in Uptown,2024-06-29,Uptown,meal
exp1277,user_027,ACCOMMODATION,153.01,USD,Hotel/Hostel in Midtown,2024-06-30,Midtown,travel
exp1278,user_028,FOOD,31.64,USD,Snack in Harbor,2024-07-01,Harbor,meal
exp1279,user_029,SHOPPING,42.25,USD,Shopping in Harbor,2024-07-02,Harbor,shopping
exp1280,user_030,FOOD,34.38,USD,Dinner at restaurant in Plaza District,2024-07-03,Plaza District,meal
exp1281,user_031,NIGHTLIFE,98.34,USD,Bar/Club in Harbor,2024-07-04,Harbor,nightlife
exp1282,user_032,ACTIVITIES,135.79,USD,Tour/Adventure activity in Beach Area,2024-07-05,Beach Area,activities
exp1283,user_033,ACTIVITIES,153.4,USD,Tour/Adventure activity in Old Town,2024-07-06,Old Town,activities
exp1284,user_034,SHOPPING,72.83,USD,Shopping in Suburban,2024-07-07,Suburban,shopping
exp1285,user_035,ENTERTAINMENT,21.16,USD,Concert/Movie/Show in Harbor,2024-07-08,Harbor,entertainment
exp1286,user_036,ACCOMMODATION,98.93,USD,Hotel/Hostel in Downtown,2024-07-09,Downtown,travel
exp1287,user_037,FOOD,15.77,USD,Dessert in Suburban,2024-07-10,Suburban,meal
exp1288,user_038,NIGHTLIFE,71.04,USD,Bar/Club in Uptown,2024-07-11,Uptown,nightlife
exp1289,user_039,FOOD,65.91,USD,Dinner at restaurant in Old Town,2024-07-12,Old Town,meal
exp1290,user_040,SHOPPING,195.16,USD,Shopping in Beach Area,2024-07-13,Beach Area,shopping
exp1291,user_041,ACCOMMODATION,139.48,USD,Hotel/Hostel in Downtown,2024-07-14,Downtown,travel
exp1292,user_042,DINING,76.17,USD,Dining experience in Harbor,2024-07-15,Harbor,meal
exp1293,user_043,SHOPPING,43.14,USD,Shopping in Beach Area,2024-07-16,Beach Area,shopping
exp1294,user_044,TRANSPORT,11.62,USD,Taxi/Bus/Train rides in Arts District,2024-07-17,Arts District,travel
exp1295,user_045,ENTERTAINMENT,137.97,USD,Concert/Movie/Show in Arts District,2024-07-18,Arts District,entertainment
exp1296,user_046,SHOPPING,108.37,USD,Shopping in Beach Area,2024-07-19,Beach Area,shopping
exp1297,user_047,TRANSPORT,38.18,USD,Taxi/Bus/Train rides in Plaza District,2024-07-20,Plaza District,travel
exp1298,user_048,SHOPPING,108.34,USD,Shopping in Suburban,2024-07-21,Suburban,shopping
exp1299,user_049,ENTERTAINMENT,78.17,USD,Concert/Movie/Show in Chinatown,2024-07-22,Chinatown,entertainment
exp1300,user_050,SHOPPING,149.45,USD,Shopping in Chinatown,2024-07-23,Chinatown,shopping
exp1301,user_001,ENTERTAINMENT,82.44,USD,Concert/Movie/Show in Plaza District,2024-07-24,Plaza District,entertainment
exp1302,user_002,DINING,74.61,USD,Dining experience in Arts District,2024-07-25,Arts District,meal
exp1303,user_003,ENTERTAINMENT,23.83,USD,Concert/Movie/Show in Downtown,2024-07-26,Downtown,entertainment
exp1304,user_004,ENTERTAINMENT,87.94,USD,Concert/Movie/Show in Midtown,2024-07-27,Midtown,entertainment
exp1305,user_005,TRANSPORT,51.83,USD,Taxi/Bus/Train rides in Beach Area,2024-07-28,Beach Area,travel
exp1306,user_006,SHOPPING,95.88,USD,Shopping in Harbor,2024-07-29,Harbor,shopping
exp1307,user_007,DINING,74.17,USD,Dining experience in Uptown,2024-07-30,Uptown,meal
exp1308,user_008,ACTIVITIES,142.32,USD,Tour/Adventure activity in Beach Area,2024-07-31,Beach Area,activities
exp1309,user_009,ACCOMMODATION,156.82,USD,Hotel/Hostel in Arts District,2024-08-01,Arts District,travel
exp1310,user_010,NIGHTLIFE,22.5,USD,Bar/Club in Arts District,2024-08-02,Arts District,nightlife
exp1311,user_011,ENTERTAINMENT,43.49,USD,Concert/Movie/Show in Old Town,2024-08-03,Old Town,entertainment
exp1312,user_012,ENTERTAINMENT,21.49,USD,Concert/Movie/Show in Harbor,2024-08-04,Harbor,entertainment
exp1313,user_013,ACCOMMODATION,225.12,USD,Hotel/Hostel in Beach Area,2024-08-05,Beach Area,travel
exp1314,user_014,ACCOMMODATION,132.34,USD,Hotel/Hostel in Beach Area,2024-08-06,Beach Area,travel
exp1315,user_015,DINING,47.54,USD,Dining experience in Plaza District,2024-08-07,Plaza District,meal
exp1316,user_016,ENTERTAINMENT,18.08,USD,Concert/Movie/Show in Downtown,2024-08-08,Downtown,entertainment
exp1317,user_017,ENTERTAINMENT,54.59,USD,Concert/Movie/Show in Uptown,2024-08-09,Uptown,entertainment
exp1318,user_018,ENTERTAINMENT,93.32,USD,Concert/Movie/Show in Uptown,2024-08-10,Uptown,entertainment
exp1319,user_019,ENTERTAINMENT,125.32,USD,Concert/Movie/Show in Old Town,2024-08-11,Old Town,entertainment
exp1320,user_020,ENTERTAINMENT,59.59,USD,Concert/Movie/Show in Midtown,2024-08-12,Midtown,entertainment
exp1321,user_021,ACCOMMODATION,87.19,USD,Hotel/Hostel in Downtown,2024-08-13,Downtown,travel
exp1322,user_022,NIGHTLIFE,27.14,USD,Bar/Club in Beach Area,2024-08-14,Beach Area,nightlife
exp1323,user_023,DINING,27.1,USD,Dining experience in Plaza District,2024-08-15,Plaza District,meal
exp1324,user_024,ENTERTAINMENT,21.69,USD,Concert/Movie/Show in Downtown,2024-08-16,Downtown,entertainment
exp1325,user_025,SHOPPING,166.34,USD,Shopping in Chinatown,2024-08-17,Chinatown,shopping
exp1326,user_026,ACCOMMODATION,173.41,USD,Hotel/Hostel in Downtown,2024-08-18,Downtown,travel
exp1327,user_027,ENTERTAINMENT,125.9,USD,Concert/Movie/Show in Chinatown,2024-08-19,Chinatown,entertainment
exp1328,user_028,ENTERTAINMENT,136.51,USD,Concert/Movie/Show in Downtown,2024-08-20,Downtown,entertainment
exp1329,user_029,ENTERTAINMENT,54.79,USD,Concert/Movie/Show in Plaza District,2024-08-21,Plaza District,entertainment
exp1330,user_030,NIGHTLIFE,40.95,USD,Bar/Club in Harbor,2024-08-22,Harbor,nightlife
exp1331,user_031,SHOPPING,69.22,USD,Shopping in Beach Area,2024-08-23,Beach Area,shopping
exp1332,user_032,FOOD,45.02,USD,Coffee break in Downtown,2024-08-24,Downtown,meal
exp1333,user_033,DINING,95.64,USD,Dining experience in Old Town,2024-08-25,Old Town,meal
exp1334,user_034,ACTIVITIES,56.62,USD,Tour/Adventure activity in Old Town,2024-08-26,Old Town,activities
exp1335,user_035,NIGHTLIFE,42.68,USD,Bar/Club in Chinatown,2024-08-27,Chinatown,nightlife
exp1336,user_036,TRANSPORT,39.31,USD,Taxi/Bus/Train rides in Uptown,2024-08-28,Uptown,travel
exp1337,user_037,ACTIVITIES,180.83,USD,Tour/Adventure activity in Plaza District,2024-08-29,Plaza District,activities
exp1338,user_038,DINING,56.92,USD,Dining experience in Plaza District,2024-08-30,Plaza District,meal
exp1339,user_039,DINING,59.11,USD,Dining experience in Suburban,2024-08-31,Suburban,meal
exp1340,user_040,DINING,56.45,USD,Dining experience in Downtown,2024-09-01,Downtown,meal
exp1341,user_041,ACCOMMODATION,89.56,USD,Hotel/Hostel in Downtown,2024-09-02,Downtown,travel
exp1342,user_042,ENTERTAINMENT,68.24,USD,Concert/Movie/Show in Chinatown,2024-09-03,Chinatown,entertainment
exp1343,user_043,FOOD,8.79,USD,Snack in Midtown,2024-09-04,Midtown,meal
exp1344,user_044,ACCOMMODATION,168.06,USD,Hotel/Hostel in Harbor,2024-09-05,Harbor,travel
exp1345,user_045,ENTERTAINMENT,71.73,USD,Concert/Movie/Show in Harbor,2024-09-06,Harbor,entertainment
exp1346,user_046,SHOPPING,134.95,USD,Shopping in Harbor,2024-09-07,Harbor,shopping
exp1347,user_047,FOOD,12.72,USD,Dessert in Beach Area,2024-09-08,Beach Area,meal
exp1348,user_048,DINING,31.07,USD,Dining experience in Downtown,2024-09-09,Downtown,meal
exp1349,user_049,SHOPPING,89.87,USD,Shopping in Chinatown,2024-09-10,Chinatown,shopping
exp1350,user_050,ACTIVITIES,179.87,USD,Tour/Adventure activity in Harbor,2024-09-11,Harbor,activities
exp1351,user_001,NIGHTLIFE,69.68,USD,Bar/Club in Harbor,2024-09-12,Harbor,nightlife
exp1352,user_002,ACCOMMODATION,296.5,USD,Hotel/Hostel in Arts District,2024-09-13,Arts District,travel
exp1353,user_003,FOOD,32.69,USD,Dinner at restaurant in Midtown,2024-09-14,Midtown,meal
exp1354,user_004,TRANSPORT,29.51,USD,Taxi/Bus/Train rides in Harbor,2024-09-15,Harbor,travel
exp1355,user_005,SHOPPING,50.97,USD,Shopping in Old Town,2024-09-16,Old Town,shopping
exp1356,user_006,FOOD,20.39,USD,Breakfast in Arts District,2024-09-17,Arts District,meal
exp1357,user_007,FOOD,69.27,USD,Dinner at restaurant in Harbor,2024-09-18,Harbor,meal
exp1358,user_008,NIGHTLIFE,68.06,USD,Bar/Club in Harbor,2024-09-19,Harbor,nightlife
exp1359,user_009,ENTERTAINMENT,90.26,USD,Concert/Movie/Show in Old Town,2024-09-20,Old Town,entertainment
exp1360,user_010,SHOPPING,183.5,USD,Shopping in Uptown,2024-09-21,Uptown,shopping
exp1361,user_011,SHOPPING,67.59,USD,Shopping in Harbor,2024-09-22,Harbor,shopping
exp1362,user_012,TRANSPORT,9.96,USD,Taxi/Bus/Train rides in Midtown,2024-09-23,Midtown,travel
exp1363,user_013,FOOD,39.5,USD,Dessert in Uptown,2024-09-24,Uptown,meal
exp1364,user_014,ACTIVITIES,135.43,USD,Tour/Adventure activity in Old Town,2024-09-25,Old Town,activities
exp1365,user_015,TRANSPORT,76.78,USD,Taxi/Bus/Train rides in Old Town,2024-09-26,Old Town,travel
exp1366,user_016,SHOPPING,103.11,USD,Shopping in Plaza District,2024-09-27,Plaza District,shopping
exp1367,user_017,SHOPPING,27.84,USD,Shopping in Midtown,2024-09-28,Midtown,shopping
exp1368,user_018,FOOD,76.5,USD,Snack in Chinatown,2024-09-29,Chinatown,meal
exp1369,user_019,SHOPPING,132.13,USD,Shopping in Beach Area,2024-09-30,Beach Area,shopping
exp1370,user_020,NIGHTLIFE,82.42,USD,Bar/Club in Downtown,2024-10-01,Downtown,nightlife
exp1371,user_021,ENTERTAINMENT,113.08,USD,Concert/Movie/Show in Midtown,2024-10-02,Midtown,entertainment
exp1372,user_022,FOOD,53.01,USD,Breakfast in Chinatown,2024-10-03,Chinatown,meal
exp1373,user_023,DINING,69.31,USD,Dining experience in Old Town,2024-10-04,Old Town,meal
exp1374,user_024,FOOD,72.11,USD,Café meal in Midtown,2024-10-05,Midtown,meal
exp1375,user_025,FOOD,31.27,USD,Snack in Harbor,2024-10-06,Harbor,meal
exp1376,user_026,ACTIVITIES,160.89,USD,Tour/Adventure activity in Arts District,2024-10-07,Arts District,activities
exp1377,user_027,SHOPPING,42.52,USD,Shopping in Plaza District,2024-10-08,Plaza District,shopping
exp1378,user_028,TRANSPORT,78.68,USD,Taxi/Bus/Train rides in Beach Area,2024-10-09,Beach Area,travel
exp1379,user_029,ACTIVITIES,91.57,USD,Tour/Adventure activity in Harbor,2024-10-10,Harbor,activities
exp1380,user_030,NIGHTLIFE,98.45,USD,Bar/Club in Beach Area,2024-10-11,Beach Area,nightlife
exp1381,user_031,DINING,71.25,USD,Dining experience in Uptown,2024-10-12,Uptown,meal
exp1382,user_032,DINING,47.35,USD,Dining experience in Midtown,2024-10-13,Midtown,meal
exp1383,user_033,ENTERTAINMENT,46.18,USD,Concert/Movie/Show in Beach Area,2024-10-14,Beach Area,entertainment
exp1384,user_034,NIGHTLIFE,95.97,USD,Bar/Club in Plaza District,2024-10-15,Plaza District,nightlife
exp1385,user_035,DINING,65.78,USD,Dining experience in Downtown,2024-10-16,Downtown,meal
exp1386,user_036,NIGHTLIFE,43.72,USD,Bar/Club in Arts District,2024-10-17,Arts District,nightlife
exp1387,user_037,NIGHTLIFE,97.18,USD,Bar/Club in Suburban,2024-10-18,Suburban,nightlife
exp1388,user_038,ENTERTAINMENT,88.99,USD,Concert/Movie/Show in Uptown,2024-10-19,Uptown,entertainment
exp1389,user_039,ACCOMMODATION,71.94,USD,Hotel/Hostel in Uptown,2024-10-20,Uptown,travel
exp1390,user_040,ACCOMMODATION,292.98,USD,Hotel/Hostel in Plaza District,2024-10-21,Plaza District,travel
exp1391,user_041,ENTERTAINMENT,22.65,USD,Concert/Movie/Show in Harbor,2024-10-22,Harbor,entertainment
exp1392,user_042,ENTERTAINMENT,101.26,USD,Concert/Movie/Show in Old Town,2024-10-23,Old Town,entertainment
exp1393,user_043,DINING,37.95,USD,Dining experience in Downtown,2024-10-24,Downtown,meal
exp1394,user_044,ACCOMMODATION,100.53,USD,Hotel/Hostel in Old Town,2024-10-25,Old Town,travel
exp1395,user_045,TRANSPORT,6.1,USD,Taxi/Bus/Train rides in Downtown,2024-10-26,Downtown,travel
exp1396,user_046,ACCOMMODATION,139.53,USD,Hotel/Hostel in Chinatown,2024-10-27,Chinatown,travel
exp1397,user_047,ACTIVITIES,183.08,USD,Tour/Adventure activity in Old Town,2024-10-28,Old Town,activities
exp1398,user_048,NIGHTLIFE,70.44,USD,Bar/Club in Suburban,2024-10-29,Suburban,nightlife
exp1399,user_049,DINING,33.35,USD,Dining experience in Harbor,2024-10-30,Harbor,meal
exp1400,user_050,NIGHTLIFE,25.43,USD,Bar/Club in Midtown,2024-10-31,Midtown,nightlife
exp1401,user_001,SHOPPING,129.06,USD,Shopping in Harbor,2024-11-01,Harbor,shopping
exp1402,user_002,FOOD,21.95,USD,Café meal in Downtown,2024-11-02,Downtown,meal
exp1403,user_003,NIGHTLIFE,44.86,USD,Bar/Club in Harbor,2024-11-03,Harbor,nightlife
exp1404,user_004,TRANSPORT,95.61,USD,Taxi/Bus/Train rides in Plaza District,2024-11-04,Plaza District,travel
exp1405,user_005,ACCOMMODATION,279.09,USD,Hotel/Hostel in Suburban,2024-11-05,Suburban,travel
exp1406,user_006,FOOD,19.68,USD,Snack in Downtown,2024-11-06,Downtown,meal
exp1407,user_007,ACCOMMODATION,136.51,USD,Hotel/Hostel in Chinatown,2024-11-07,Chinatown,travel
exp1408,user_008,ENTERTAINMENT,128.29,USD,Concert/Movie/Show in Suburban,2024-11-08,Suburban,entertainment
exp1409,user_009,TRANSPORT,57.03,USD,Taxi/Bus/Train rides in Downtown,2024-11-09,Downtown,travel
exp1410,user_010,ENTERTAINMENT,33.21,USD,Concert/Movie/Show in Chinatown,2024-11-10,Chinatown,entertainment
exp1411,user_011,TRANSPORT,74.7,USD,Taxi/Bus/Train rides in Midtown,2024-11-11,Midtown,travel
exp1412,user_012,FOOD,12.23,USD,Lunch at restaurant in Beach Area,2024-11-12,Beach Area,meal
exp1413,user_013,SHOPPING,65.6,USD,Shopping in Suburban,2024-11-13,Suburban,shopping
exp1414,user_014,TRANSPORT,23.59,USD,Taxi/Bus/Train rides in Harbor,2024-11-14,Harbor,travel
exp1415,user_015,FOOD,74.34,USD,Street food in Chinatown,2024-11-15,Chinatown,meal
exp1416,user_016,SHOPPING,55.72,USD,Shopping in Uptown,2024-11-16,Uptown,shopping
exp1417,user_017,DINING,27.91,USD,Dining experience in Downtown,2024-11-17,Downtown,meal
exp1418,user_018,TRANSPORT,22.67,USD,Taxi/Bus/Train rides in Plaza District,2024-11-18,Plaza District,travel
exp1419,user_019,TRANSPORT,23.38,USD,Taxi/Bus/Train rides in Suburban,2024-11-19,Suburban,travel
exp1420,user_020,TRANSPORT,20.77,USD,Taxi/Bus/Train rides in Old Town,2024-11-20,Old Town,travel
exp1421,user_021,ACTIVITIES,180.12,USD,Tour/Adventure activity in Uptown,2024-11-21,Uptown,activities
exp1422,user_022,FOOD,9.46,USD,Lunch at restaurant in Suburban,2024-11-22,Suburban,meal
exp1423,user_023,NIGHTLIFE,53.63,USD,Bar/Club in Midtown,2024-11-23,Midtown,nightlife
exp1424,user_024,TRANSPORT,42.98,USD,Taxi/Bus/Train rides in Uptown,2024-11-24,Uptown,travel
exp1425,user_025,DINING,69.54,USD,Dining experience in Chinatown,2024-11-25,Chinatown,meal
exp1426,user_026,TRANSPORT,19.65,USD,Taxi/Bus/Train rides in Beach Area,2024-11-26,Beach Area,travel
exp1427,user_027,NIGHTLIFE,62.88,USD,Bar/Club in Arts District,2024-11-27,Arts District,nightlife
exp1428,user_028,DINING,32.74,USD,Dining experience in Suburban,2024-11-28,Suburban,meal
exp1429,user_029,TRANSPORT,43.27,USD,Taxi/Bus/Train rides in Old Town,2024-11-29,Old Town,travel
exp1430,user_030,NIGHTLIFE,67.87,USD,Bar/Club in Harbor,2024-11-30,Harbor,nightlife
exp1431,user_031,FOOD,37.49,USD,Breakfast in Downtown,2024-12-01,Downtown,meal
exp1432,user_032,FOOD,9.11,USD,Street food in Beach Area,2024-12-02,Beach Area,meal
exp1433,user_033,FOOD,60.21,USD,Snack in Beach Area,2024-12-03,Beach Area,meal
exp1434,user_034,ACCOMMODATION,223.43,USD,Hotel/Hostel in Downtown,2024-12-04,Downtown,travel
exp1435,user_035,FOOD,13.75,USD,Snack in Downtown,2024-12-05,Downtown,meal
exp1436,user_036,NIGHTLIFE,96.38,USD,Bar/Club in Suburban,2024-12-06,Suburban,nightlife
exp1437,user_037,DINING,41.87,USD,Dining experience in Plaza District,2024-12-07,Plaza District,meal
exp1438,user_038,NIGHTLIFE,99.18,USD,Bar/Club in Midtown,2024-12-08,Midtown,nightlife
exp1439,user_039,TRANSPORT,49.22,USD,Taxi/Bus/Train rides in Suburban,2024-12-09,Suburban,travel
exp1440,user_040,FOOD,32.82,USD,Dinner at restaurant in Uptown,2024-12-10,Uptown,meal
exp1441,user_041,NIGHTLIFE,92.56,USD,Bar/Club in Plaza District,2024-12-11,Plaza District,nightlife
exp1442,user_042,NIGHTLIFE,59.16,USD,Bar/Club in Plaza District,2024-12-12,Plaza District,nightlife
exp1443,user_043,ACTIVITIES,108.95,USD,Tour/Adventure activity in Midtown,2024-12-13,Midtown,activities
exp1444,user_044,NIGHTLIFE,26.06,USD,Bar/Club in Old Town,2024-12-14,Old Town,nightlife
exp1445,user_045,ACTIVITIES,59.93,USD,Tour/Adventure activity in Midtown,2024-12-15,Midtown,activities
exp1446,user_046,NIGHTLIFE,61.72,USD,Bar/Club in Old Town,2024-12-16,Old Town,nightlife
exp1447,user_047,NIGHTLIFE,60.08,USD,Bar/Club in Old Town,2024-12-17,Old Town,nightlife
exp1448,user_048,ENTERTAINMENT,105.92,USD,Concert/Movie/Show in Beach Area,2024-12-18,Beach Area,entertainment
exp1449,user_049,ACTIVITIES,149.28,USD,Tour/Adventure activity in Downtown,2024-12-19,Downtown,activities
exp1450,user_050,DINING,94.47,USD,Dining experience in Old Town,2024-12-20,Old Town,meal
exp1451,user_001,ACTIVITIES,42.97,USD,Tour/Adventure activity in Plaza District,2024-12-21,Plaza District,activities
exp1452,user_002,ENTERTAINMENT,114.27,USD,Concert/Movie/Show in Plaza District,2024-12-22,Plaza District,entertainment
exp1453,user_003,SHOPPING,153.07,USD,Shopping in Downtown,2024-12-23,Downtown,shopping
exp1454,user_004,TRANSPORT,40.23,USD,Taxi/Bus/Train rides in Beach Area,2024-12-24,Beach Area,travel
exp1455,user_005,TRANSPORT,30.92,USD,Taxi/Bus/Train rides in Old Town,2024-12-25,Old Town,travel
exp1456,user_006,DINING,40.58,USD,Dining experience in Downtown,2024-12-26,Downtown,meal
exp1457,user_007,ACTIVITIES,44.66,USD,Tour/Adventure activity in Arts District,2024-12-27,Arts District,activities
exp1458,user_008,TRANSPORT,8.25,USD,Taxi/Bus/Train rides in Beach Area,2024-12-28,Beach Area,travel
exp1459,user_009,ACCOMMODATION,170.81,USD,Hotel/Hostel in Beach Area,2024-12-29,Beach Area,travel
exp1460,user_010,NIGHTLIFE,93.3,USD,Bar/Club in Downtown,2024-12-30,Downtown,nightlife
exp1461,user_011,DINING,21.9,USD,Dining experience in Chinatown,2024-01-01,Chinatown,meal
exp1462,user_012,FOOD,53.24,USD,Street food in Arts District,2024-01-02,Arts District,meal
exp1463,user_013,FOOD,52.21,USD,Coffee break in Harbor,2024-01-03,Harbor,meal
exp1464,user_014,FOOD,63.45,USD,Coffee break in Old Town,2024-01-04,Old Town,meal
exp1465,user_015,FOOD,35.5,USD,Snack in Downtown,2024-01-05,Downtown,meal
exp1466,user_016,ACCOMMODATION,258.17,USD,Hotel/Hostel in Old Town,2024-01-06,Old Town,travel
exp1467,user_017,ACTIVITIES,93.56,USD,Tour/Adventure activity in Plaza District,2024-01-07,Plaza District,activities
exp1468,user_018,NIGHTLIFE,29.61,USD,Bar/Club in Plaza District,2024-01-08,Plaza District,nightlife
exp1469,user_019,DINING,20.16,USD,Dining experience in Chinatown,2024-01-09,Chinatown,meal
exp1470,user_020,NIGHTLIFE,76.47,USD,Bar/Club in Arts District,2024-01-10,Arts District,nightlife
exp1471,user_021,SHOPPING,98.2,USD,Shopping in Beach Area,2024-01-11,Beach Area,shopping
exp1472,user_022,SHOPPING,131.45,USD,Shopping in Plaza District,2024-01-12,Plaza District,shopping
exp1473,user_023,FOOD,64.42,USD,Dinner at restaurant in Arts District,2024-01-13,Arts District,meal
exp1474,user_024,DINING,30.83,USD,Dining experience in Midtown,2024-01-14,Midtown,meal
